id,jp,en,trans
guild_main_18,"%s日 ",%s d,
guild_main_19,"%s時間 ",%s h,
guild_main_2,解雇する団員がいません。,There are no members to remove.,
guild_main_20,%s分,%s m,
guild_main_21,スカウトリスト,Scout List,
guild_main_22,団員スカウト,Scout,
guild_main_23,<span style='%s'>%s</span>さんをスカウトしました,<span style='%s'>%s</span> was scouted.,
guild_main_24,このプレイヤーは、<br>第4章 をクリアしていないため、<br>スカウトできません。,This player can't be<br>scouted because they<br>haven't cleared chapter four yet.,
guild_main_25,団員人数が上限に達しているため、<br>スカウトできませんでした。<br><br>団員を解雇するか、<br>スカウトを取り下げてください。,This player can't be scouted because<br>your crew is full. Either remove a crew<br>member or cancel scouting.,
guild_main_26,人数上限です,Scout,
guild_main_27,現在の役職が変更されたため、<br>スカウトできませんでした<br><br>騎空団TOPへ戻ります。,You can't scout because your position<br>in the crew has changed.<br>The Crew screen will now appear.,
guild_main_28,スカウトできません,Scout,
guild_main_29,既にスカウト済みです。,has already been scouted.,
guild_main_3,団員を解雇,Remove Member,
guild_main_30,現在他の騎空団からスカウトされているためスカウトできません。<br><br>時間を置いてもう一度スカウトしてください。<br>,has already been scouted by another crew.<br><br>Please try again at a later time.<br>,
guild_main_31,既に入団待ち状態です。,has already been scouted.,
guild_main_32,現在他の騎空団の入団待ち状態です。,has already been sent a scout request.,
guild_main_33,既に同じ騎空団に所属しています。,is already in your crew.,
guild_main_34,同じ騎空団に入団申請を出しています。,is already in your crew.,
guild_main_35,スカウトできません。<br><br>時間を置いてもう一度スカウトしてください。,Unable to scout.<br><br>Please try again at a later time.,
guild_main_36,コメントを入力してください。,Type a message.,
guild_main_37,<div class='prt-scout-msg prt-popup-frame'>%s</div>このメッセージを送り、スカウトしますか？,<div class='prt-scout-msg prt-popup-frame'>%s</div>Send this player a message to scout them?,
guild_main_38,エラー,Error,
guild_main_39,招待済み,Invited,
guild_main_4,解雇,Remove,
guild_main_40,すでに招待しています。,An invitation has already been sent.,
guild_main_41,騎空艇パーツ,Airship Parts,
guild_main_42,解放される騎空団サポート,Buy Airship Part,
guild_main_43,騎空艇強化,Airship Upgrade,
guild_main_44,武器で強化する,Upgrade with Weapons,
guild_main_45,強化結果,Congratulations!,
guild_main_46,おすすめ強化,Upgrade Using Auto Select,
guild_main_47,おすすめ素材がありません。,There are no matching absorbable materials.,
guild_main_48,おすすめ一括強化設定,Auto Select,
guild_main_49,騎空艇,Airship,
guild_main_5,団員を解雇しました。,The crew member was removed.,
guild_main_50,騎空艇詳細,Airship Info,
guild_main_51,騎空団サポート一覧,Available Crew Skills,
guild_main_52,改造パーツで強化する,,
guild_main_53,ルピで強化する,,
guild_main_54,騎空団検索リスト,Crew List,
guild_main_55,該当騎空団がありません,No Matches,
guild_main_56,騎空団申請,Crew Application,
guild_main_57,騎空団を利用するには、<br>第4章 をクリアする必要があります。,You must clear chapter 4<br>to join a crew.,
guild_main_58,[ %s ]に入団申請をしました。,Application was sent to[ %s ].,
guild_main_59,申請中の騎空団id,Crew ID (Applied),
guild_main_6,騎空艇リスト,Airship List,
guild_main_60,騎空団,Crew,
guild_main_61,Rankを指定しない,No Minimum Rank,
guild_main_62,Rank10以上,Rank 10 or higher,
guild_main_63,Rank20以上,Rank 20 or higher,
guild_main_64,Rank30以上,Rank 30 or higher,
guild_main_65,プレイスタイルを設定しない,Any Gaming Style,
guild_main_66,楽しくプレイ,Just For Fun,
guild_main_67,マイペースにプレイ,Easy Pace,
guild_main_68,静かにプレイ,Stealth Players,
guild_main_69,積極的にイベントに参加,Full Event Participation,
guild_main_7,騎空団サポート発動中,Crew Skills Active,
guild_main_70,マイページに戻る,Home,
guild_main_71,申請中の騎空団TOPに戻る,Crew,
guild_main_72,騎空団検索画面に戻る,Crew Search,
guild_main_73,騎空団TOP,Crew,
guild_main_74,騎空団申請取り下げ,Cancel Application,
guild_main_75,[ %s ]<br>への申請を取り下げますか？,Cancel your application to<br>[ %s ]?,
guild_main_76,[ %s]への申請を取り下げました。,Your application to [ %s] was canceled.,
guild_main_77,騎空団スカウト受理,Accept Scout Request,
guild_main_78,騎空団申請不可,Can't Apply,
guild_main_79,騎空団結成,Form Crew,
guild_main_8,騎空艇の購入,Buy Airship,
guild_main_80,騎空団名が入力されていません。<br>騎空団名を入力してください。,The crew name is not typed.<br>Please type the crew name.,
guild_main_81,騎空団名は10文字以内で入力してください。,Crew name can be up to 10 characters.,
guild_main_82,[ %s ] <br>この名前で騎空団を結成します。,Your crew name is<br>%s.,
guild_main_83,騎空団 団員リスト,Crew Member List,
guild_main_84,入団待ちの人はいません。,No applicants.,
guild_main_85,スカウト中の人はいません。,No one is being scouted.,
guild_main_86,役職設定,Change Position,
guild_main_87,役職変更できません。,Can't change position.,
guild_main_88,このプレイヤーは既に退団しているため、<br>役職を変更できませんでした。,"This player has already left the crew,<br>so their position couldn't be changed.",
guild_main_89,入団待ち,Applicants,
guild_main_9,ルピを寄付する,Donate Rupies,
guild_main_90,入団を本当に拒否しますか？,Dismiss this scout request?,
guild_main_91,入団申請,Apply,
guild_main_92,入団申請依頼を拒否しました。,Dismissed this player's application to your crew.,
guild_main_93,入団を拒否することができませんでした,Application couldn't be dismissed.,
guild_main_94,スカウト,Scout,
guild_main_95,このプレイヤーのスカウトを取り下げますか？,Cancel the scout request for this player?,
guild_main_96,模様替え,Change Background,
guild_main_97,あと,"Reset in: ",
guild_main_98,騎空団団員リスト（任命）,Assign Crew Member,
help_1,HELP,Help,
island_1,空域間の移動,Travel Skydoms,
item_1,アイテム,Items,道具
item_10,チケット,Tickets,
item_11,アイテム使用確認,Use Item,
item_12,回復量が取得できません,Can't get the amount for recovery.,
item_13,バトル中のパーティがいます,You have a party in battle right now.,
item_14,既に全回復しているためアイテムを使用できません,All players have full health so your item wasn't used.,
item_15,チケット使用確認,Use Ticket,
item_16,大事なもの,Wonders,
item_2,これ以上強化できません。,This bonus has full stars.,
item_23,アイテムについて,About Items,
item_26,アイテム詳細,Item Details,
item_27,アイテム使用結果,Use Item,
item_28,BP,EP,
item_3,これ以上上限解放できません。,The level cap can't be raised any higher.,
item_4,レ・フィーエ,,
item_5,セブンス・ペイン,,
item_6,アイテム一覧,Item List,
item_7,回復アイテム,Recovery Items,
item_8,育成アイテム,Power-Ups,
item_9,トレジャー,Treasure,
job_skillitem_01,特殊武器,,
job_weapon_icon_1,剣,Sabre,
job_weapon_icon_10,刀,Katana,
job_weapon_icon_2,短剣,Dagger,
job_weapon_icon_3,槍,Spear,
job_weapon_icon_4,斧,Axe,
job_weapon_icon_5,杖,Staff,
job_weapon_icon_6,銃,Gun,
job_weapon_icon_7,格闘,Melee,
job_weapon_icon_8,弓,Bow,
job_weapon_icon_9,楽器,Harp,
latter_ending,,additional story's ending,
limited_1,サイコー！FANTASY,,
limited_10,個," ",
limited_11,人,,
limited_12,%sがパーティに加入しました。,,
limited_13,本日の交換個数制限　残り%s,Only %s more available today.,
limited_14,残り%s,,
limited_15,（所持数　%s）,(Held: %s),
limited_16,アイテム詳細,Item Details,
limited_17,獲得キャラクター,,
limited_18,交換確認,Trade Treasure,
limited_19,本日の交換個数制限　残り%s個,Only %s more available today.,
limited_2,時限クエスト出現,,
limited_20,残り%s個,%s more.,
limited_21,ほっほっほっほ。受け取っておくれ。,,
limited_22,%sにこれをあげよう,,
limited_23,これは、わしからのお礼じゃよ。,,
limited_24,良い子には贈り物をあげんとな。,,
limited_25,%s達へのプレゼントじゃよ。,,
limited_26,プレゼントリストに送られました。,,
limited_27,コラボキャンペーン,,
limited_28,報酬受取,,
limited_29,次のページへは移動できません,,
limited_3,交換確認,Trade Treasure,
limited_30,PC版からの移動が制限されているページの為<br>このボタンからのページ移動はできません。,,
limited_31,クエスト再開,Resume Quests,
limited_32,マルチバトル撤退,Raid Battle,
limited_33,マルチバトルから撤退しました。,You retreated from the raid battle.,
limited_34,クエスト撤退,Retreat,
limited_35,進行中のクエストから撤退しました。,You retreated from the quest.,
limited_36,<br><br>未クリアクエストのため、<br>AP%sが返却されました。<br><br>AP: %s→<span class='txt-after-ap'>%s</span>,<br><br>This is an uncleared quest. <br>AP will be returned: %s<br><br>%s&gt;&gt;<span class='txt-after-ap'>%s</span>,
limited_37,撤退確認,Retreat,
limited_4,仲間にする,,
limited_5,交換する,Trade,
limited_6,交換エラー,Trade Treasure,
limited_7,交換できませんでした。,Technical issues are occurring. Treasure couldn't be traded.,
limited_8,交換完了,Trade Treasure,
limited_9,%s個入手しました。,You got %s.,
limited_time_1,ホワイトデーの贈り物,,
limited_title_1,追加された称号,New Trophies,
limited_title_2,称号確認,Display Trophy,
limited_title_3,称号設定完了,Display Trophy,
limited_title_4,称号を設定しました。,You displayed a trophy.,
lineup_1,全てのアイテムと交換しました。,You've traded for all remaining items.,
listall_1,武器,Weapons,武器
listall_10,Lv,Lvl,
listall_11,H,HP,
listall_12,Class,EM Lvl,
listall_13,倉庫に移動,Move to Stash,
listall_2,召喚石,Summons,召唤石
listall_3,倉庫に移す,Move to Stash,
listall_4,移動完了,Stash,
listall_5,リスト,Inventory,
listall_6,移動先倉庫選択,Stash,
listall_7,選択した倉庫内がいっぱいのため<br>移動できません。,The stash you selected is full. Select another one.,
listall_8,戦,PWR,
listall_9,攻,ATK,
listall_move_1,武器,weapon,武器
listall_move_2,召喚石,summon,召唤石
listall_move_3,武器,weapons,武器
listall_move_4,召喚石,summons,召唤石
listall_pop_1,倉庫に移す,Move to Stash,
listall_pop_2,倉庫がいっぱいのため<br>移動できません。,The stash you selected is full.,
listall_pushed_1,プロフィール,Profile,
listall_pushed_2,推しキャラ選択,Star Character,
lobby_approval_pop_1,マルチバトル承認,Ready Check,
lobby_authority_pop_1,クエスト権変更,Quest Setter Permissions,
lobby_authority_pop_2,%sにクエスト権を変更しますか？,Change %s's quest setter permissions?,
lobby_authority_pop_3,%sにクエスト権を変更しました,You changed %s's quest setter permissions.,
lobby_authority_title_1,クエスト権変更,Quest Setters,
lobby_chat_pop_1,チャット(スタンプ),Chat Stickers,
lobby_chat_pop_10,削除しました。,Message was deleted.,
lobby_chat_pop_11,スタンプを送りました。,Sticker was sent.,
lobby_chat_pop_12,削除失敗,Message Board,
