path,trans,duration,note
voice/3040161000_valentine_mypage1,情人节快乐！,2,情人节
voice/3040161000_valentine_mypage2,一边想着某个人，一边准备着某个事……这种时间，很幸福呢。,7,
voice/3040161000_white_mypage1,白色情人节快乐！,2,白情
voice/3040161000_white_mypage2,像这样从别人那里收到礼物，送给别人礼物……\n呵呵，真好啊……,8,
voice/3040017000_Halloween2,万圣节快乐！,2,万圣
voice/3040017000_Halloween1,不给糖就捣蛋！,2,
voice/3040017000_Xmas1,圣诞快乐！,3,圣诞
voice/3040017000_newyear1,恭贺新年！,2,新年
voice/3040017000_newyear2,新年快乐！,3,
voice/3990152000_s2_valentine0,情人节快乐~~,3,情人节
voice/3990152000_s2_valentine1,嗯？团长你刚才开始就在那里走来走去，有什么事情吗？,8,
voice/3040017000_whiteday1,白色情人节快乐！,3,白情
voice/3040017000_whiteday2,白色情人节快乐！\n这是我的心意，收下吧。,6,
voice/3040149000_mypage1,我是不是、不适合穿这么漂亮的裙子呢……好害羞……啊，不过……比起兔女郎总要……,14,画伯
voice/3040149000_mypage2,沸腾的观众，盛大的舞台……啊，太令人激动了！……不过，穿着这身衣服，总有些不安呢……你说很适合我？我倒不会不高兴，可是行动不便啊……算了，让对方一手吧！,29,
voice/3040149000_mypage3,团长和芬耶都在看的舞台……令人跃跃欲试！虽然有些紧张，但是期待更胜一筹！,11,
voice/3040011000_birthday1,生日快乐。,2,生日
voice/3040011000_Halloween1,万圣节快乐。,2,万圣
voice/3040011000_Halloween3,你知道吗？万圣节是死者回来的节日。\n只有在这一天，生者和死者都会一起享受祭典。\n所以，看，你的身边也有……,20,
voice/3040011000_Halloween4,你要对我恶作剧？呵呵，随便来啊。\n不过，根据你恶作剧的内容，之后你可能会遇到非~常羞耻的事情哦。\n你可要做好觉悟哦。,17,
voice/3040011000_Xmas1,圣诞快乐！,2,圣诞
voice/3040011000_Xmas2,今天是平安夜啊。\n我虽然不讨厌跟大家一起热闹地庆祝，不过你不觉得在安静的地方过两人世界是一件很浪漫的事情吗？,15,
voice/3040011000_newyear1,新年快乐！,3,新年
voice/3040011000_newyear2,大家好像在新年祈愿以后去抽签占卜运势啊？\n占卜这事情，对知道未来的我来说是无缘的……\n不过把和你的未来托福给占卜，说不定会很有趣。,20,
voice/3040011000_Valentine1,情人节快乐！,3,情人节
voice/3040011000_Valentine2,喂，你喜欢甜食吗？我想让你帮我做下魔法实验。\n有个特别的恋爱的秘药，来，张开嘴~,19,
voice/3040011000_Valentine3,每年情人节我都很忙……\n不管我在哪，都会有女孩子们追着我要我给她们施加恋爱魔法啊咒语什么的……\n欸？你问有没有效果？呵呵呵……要用你来试试吗？,22,
voice/3040011000_whiteday1,白色情人节快乐！,2,白情
voice/3040011000_whiteday2," 哎呀……这个给我？\n是吗……谢谢，你真是温柔。\n呵呵呵……为什么呢，过去我明明收到过很多很多礼物，然而却觉得这一次是最开心的。",23,
voice/3040011000_whiteday3,我想要的东西？\n……呵呵，问我这样的魔女这种事情真的没问题吗？\n说不定我会要求什么强人所难的东西哦？\n呵呵，开玩笑的，我想要的……只有你的心而已。,26,
voice/3040196000_birthday_mypage1,今天是汝的诞生祭吗！,1,生日
voice/3040196000_birthday_mypage2,将吾的伟大火之加护赐予汝！,4,
voice/3040196000_halloween_mypage1,万圣节？,2,万圣
voice/3040196000_halloween_mypage2,排灯节（Diwari）即将到来,2,
voice/3040196000_christmas_mypage1,看！雪花在飞舞！\n老天也在看着旧的一年的过去啊。,10,圣诞
voice/3040196000_christmas_mypage2,接受吾伟大的火之祝福吧。,4,
voice/3040196000_newyear_mypage1,寒冷刺骨的空气，是个很舒服的早晨。,5,新年
voice/3040196000_newyear_mypage2,来模仿我的动作吧，你们也试试学习瑜伽。,7,
voice/3040196000_valentine_mypage1,人们进贡上来像小山一样多的甜食。\n为什么都是甜食？,8,情人节
voice/3040196000_valentine_mypage2,人类的信仰能通过“和平”传达到我这里。,7,
voice/3040196000_white_mypage1,这个时代的人类的文明，尽是让我很感兴趣的东西。,5,白情
voice/3040196000_white_mypage2,赤色之龙好像匆匆忙忙拿出了甜的糖。,6,
voice/3040090000_mypage1,美丽的白沙地，夏日灼热的阳光，冰凉的热带饮料流入干渴的喉中……一切都很完美。……除了他们几个……。喂，你们影响到我了，给我去别的地方吵。,26,泳装炎帝
voice/3040090000_mypage2,喂，你们听见了吗？……呃！？……你们……。竟敢用球砸我，急着送死么。兰斯洛特，蠢狗，给我站在那儿别动，我马上把你们烧成灰。,21,
voice/3040090000_mypage3,……什么？沙滩排球大赛？你们的沙滩排球差劲得要命吧。……切。你们暴露丑态的话，也有损我骑士的名号。喂，把球给我。好了，别废话，快把球给我。,24,
voice/3040110000_cutin2,哼哼，怎么样，我穿着泳衣的样子!,3,泳贝
voice/3040110000_mypage2,如何，这件泳衣合身吧！任务余暇到处找，好不容易才发现的！,7,
voice/3040110000_mypage3,下次就穿这件泳衣和大家去海边吧……\n不，但是那时候还有新的泳衣……,6,
voice/3040177000_mypage1,一直很忙碌，来这样的度假胜地还真是很稀奇呢，要去的地方很多，能麻烦你带个路吗？,8,泳装教官
voice/3040177000_mypage2,集中精神，你们这些蛆虫！不管什么情况都要保持冷静！\n喂，那里的，看那个泳装的女人入迷了？\n哼，再加五十回腹肌练习！,12,
voice/3040177000_mypage3,哈啊……看着书不小心睡着了。\n嗯？贝阿和泽塔邀请我一起打沙滩排球？\n好吧！刚睡醒的我可不会输，有觉悟了吗！,19,
voice/3040267000_white_mypage1,白色情人节，快乐！,4,白情
voice/3040267000_white_mypage2,谢谢，和回礼，的日子。\n谢谢，回礼，大家，都高兴。,11,
voice/3040028000_birthday1,Happy Birthday！\n你想要很厉害的武器了吗？跟我一起走的话就能拿到哦~,7,生日
voice/3040028000_birthday2,跟你一起旅行可以说感觉还不错，所以我就特别地为你庆祝生日，感谢我吧。,9,
voice/3040028000_mypage1,怎么样？想要跟我一起走了吗？,3,火泽塔
voice/3040028000_mypage2,喂，下次你想去打哪个星晶兽？,3,
voice/3040028000_mypage3,那么……接下来的任务是……,3,
voice/3710056000_mypage1,啊，团长，我去参加一下附近正在举办的比赛~,4,赛艇皮
voice/3710056000_mypage2,走艇的整备也是我自己搞的哦。跟上面人借走艇的时候学过。,4,
voice/3710056000_mypage3,贝阿的操纵方法很危险啊。\n不过，我也不讨厌这种感觉就是了。,6,
voice/3710061000_mypage1,噢~团长！这件长袖和服怎么样？哼哼哼♪很不错吧！\n我一直都想在新年穿上这个！哼哼哼~~！当然是特·别·定·制啦！,11,新年皮
voice/3710061000_mypage2,这支箭？好像叫破魔箭。\n听说十二神将的加护（？）会打到凶恶之物。\n……去试试刺一下巴萨拉卡好了,11,
voice/3710061000_mypage3,果然啊，如果要穿的话，还是鲜艳的红色适合我。\n理由？因为喜欢啊！不就行了！,7,
voice/3040028000_Halloween1,万圣节的祭典啊……\n为什么大家都打扮成鬼怪的样子？是为了变强吗？,8,万圣
voice/3040028000_Halloween2,不给糖就捣蛋！这么说以后大家就给了我很多糖果，你也试试看。,7,
voice/3040028000_Xmas1,圣诞快乐！\n喂喂，今天会准备丰盛大餐吧？,6,圣诞
voice/3040028000_Xmas2,平安夜祭典上的人们都很开心啊。\n保护这种和平是我们的工作。,9,
voice/3040028000_newyear1,Happy New Year！\n不知今年能够打倒多少星晶兽，我很期待啊,7,新年
voice/3040028000_newyear2,什么！？你说为了新年振作精神，叫我用我的枪朝天空发射火焰？\n你是笨蛋吗！？这把枪不是用来做这种事的……不过，有点有趣啊……,15,
voice/3040028000_Valentine1,啥？情人节？\n啊……还是好麻烦。,6,情人节
voice/3040028000_Valentine2,来，我做好了。情人节的那什么。\n就算是我，也不是除了战斗以外什么都不会的！,9,
voice/3040028000_WhiteDay1,白色情人节送回礼？\n想不到你还很认真啊。,6,白情
voice/3040028000_WhiteDay2,回礼啊。总之先道个谢。\n不过……别看我这样，我对味道可是要求很高的哦。啊哈哈。,10,
voice/3040028000_v_192,我是泽塔哟，你跟我一起来的话不会后悔的，就让我来引导你吧~,7,图鉴
voice/3040028000_ability_us1,你们发什么呆呢！,8,
voice/3040028000_v_001,阿尔贝斯之枪啊！展示那份力量吧！,4,
voice/3040028000_03_archive01,奴呜呜呜呜呜呜……啊、啊啊！稍微亮了一下！之前让阿尔贝斯觉醒时的感觉，说不定稍微想起来一点了！,11,
voice/3040028000_03_archive03,听好了阿尔贝斯，我不会变得像巴萨拉卡那样被你夺舍的！……有回应的话反而很可怕。,10,
voice/3040028000_03_archive02,不知道之后能不能变得像贝阿一样，变得能够听到武器的声音呢~,5,
voice/3040115000_mypage1,我不擅长应付小孩子。露丽亚也好，欧尔姬丝也好，你也好，在我眼里都是小孩……我、我可没说讨厌啊。,12,火牛
voice/3040115000_mypage2,德朗克？也不知道他去哪儿了……喂 ，别以为来找我就能知道他的一切，烦死了。,11,
voice/3040115000_mypage3,我和德朗克，和雇主，都只是合同上的关系。对佣兵这个工作来说，报酬与合同就是一切。,11,
voice/3990000000_birthday1,生日快乐！,1,生日
voice/3990000000_Halloween1,万圣节快乐！,2,万圣
voice/3990000000_Halloween2,不给糖就捣蛋。,2,
voice/3990000000_Xmas1,圣诞快乐。,2,圣诞
voice/3990000000_Xmas2,哼，圣诞啊。无论是谁都开心啊。,6,
voice/3990000000_newyear1,恭贺新年！,2,新年
voice/3990000000_newyear2,新年快乐！,2,
voice/3990000000_Valentine1,情、情人节快乐。,4,情人节
voice/3990000000_Whiteday1,白色情人节快乐！,2,白情
voice/3040075000_s2_halloween1,万圣节快乐！来来，快来吃糖果吧。,6,万圣
voice/3040075000_s2_halloween0,不给糖就捣蛋！,2,
voice/3040075000_s2_christmas0,圣诞快乐！愿你度过一个美好的平安夜。\n即使太阳下山，天道大人也会注视着你哦。,10,圣诞
voice/3040075000_s2_newyear0,恭贺新年！\n今年也请多关照！,5,新年
voice/3040075000_s2_newyear1,新年快乐！\n你看到元旦日出了吗？,5,
voice/3040075000_s2_valentine0,情人节……快……乐,5,情人节
voice/3040075000_s2_valentine1,怎么办？会不会反过来给团长添麻烦啊？,5,
voice/3040075000_whiteday1,白色情人节快乐！,2,白情
voice/3040075000_whiteday2,什么事，团长？\n你找我有事吗？,4,
voice/3040075000_whiteday4,呵呵，谢谢你顾虑我，我很高兴。\n欸？不是这样？,10,
voice/3040103000_s1_halloween1,万圣节快乐！,2,万圣
voice/3040103000_s1_halloween2,不给糖就捣蛋~\n呐，你会给我糖果吗？还是想被我恶作剧？\n选哪个都可以哦。,16,
voice/3040103000_s1_christmas1,呵呵，圣诞快乐！,3,圣诞
voice/3040103000_s1_christmas2,今晚是平安夜……\n那个，你有空的话，就我们两个人，来开个小派对吧？,13,
voice/3040103000_s1_newyear1,新年快乐！,2,新年
voice/3040103000_s1_newyear2,Happy New Year！\n我祈祷今年会是对你我来说美好的一年。,7,
voice/3040103000_s1_valentine1,情人节快乐！,2,情人节
voice/3040103000_s1_valentine2,那、那个，我为你做了巧克力……你能收下吗？,12,
voice/3040103000_s1_whiteday1,白色情人节快乐！,2,白情
voice/3040103000_s1_whiteday2,今天是白色情人节。\n回礼请你在我们两人独处的时候给我。,9,
voice/3040103000_mypage1,和我一起共舞吧。诶？不会跳舞？没关系哟。我会手把手地，教会你的。诶、啊、等等……突然这样紧紧握住我的手的话，……呜，好羞人。,27,主页
voice/3040103000_mypage2,虽然有些人看到我的舞姿，会称赞说这火焰宛如有了生命一般，但我并不是很开心。毕竟，这就像是说我在大庭广众之下糊弄玄虚一样对吧？,13,
voice/3040103000_mypage3,这曲舞蹈，仅献给你一人。是的，仅献给我最重要的你。,6,
voice/3040103000_v_004,嗯呵呵，就以我的舞蹈，邀君共入爱河吧。,6,图鉴
voice/3040103000_v_204,诶……啊、这个……那个………,4,
voice/3040103000_win2,呐，在这之后，就和我两个人……好吗？,6,
voice/3040006000_birthday1,Happy Birthday！,1,生日
voice/3040006000_birthday2,生日快乐！,1,
voice/3040006000_mypage1,今天也是好天气啊~最适合探险了,4,mypage
voice/3040006000_mypage2,嗯？什么？想我陪你玩？,3,
voice/3040006000_mypage3,啊，刚刚那个你看到了吗？嗯？没看到？掉以轻心可不行啊。,7,
voice/3040006000_Halloween1,万圣节快乐！,2,万圣
voice/3040006000_Halloween6,不给糖就捣蛋,2,
voice/3040006000_Xmas1,圣诞快乐！,3,圣诞
voice/3040006000_Xmas2,我听说今天是好孩子能够收到很多礼物的日子。,5,
voice/3040006000_newyear1,Happy New Year！,3,新年
voice/3040006000_newyear2,新年快乐！,2,
voice/3040006000_Valentine1,情人节快乐~~~,3,情人节
voice/3040006000_Valentine9,锵~~~这是我特制的巧克力~~,4,
voice/3040006000_Valentine11,这可是特地为了你做的哦~\n你可要好~~~好享用啊。,6,
voice/3040006000_whiteday1,白色情人节快乐！,3,白情
voice/3040006000_whiteday2,怎么了？扭扭捏捏的。\n你想让我陪你吗？,6,
voice/3040006000_whiteday4,呵呵，原来如此~\n今天是白色情人节嘛~\n呵呵呵~原来如此啊~,9,
